time,paw_x,paw_y,paw_z,wrist_x,wrist_y,wrist_z,shoulder_x,shoulder_y,shoulder_z,elbow_x,elbow_y,elbow_z
0.5,0.0166418824164113,0.00256241805808332,-0.19930687566065,0.0136571006994141,0.00144860995368608,-0.19869543291374,-0.000467928525242927,0.00955272686302901,-0.195302164656409,0.00442921250097469,-0.00109209497068051,-0.194624213417861
0.506666666666667,0.0165683091037949,0.00268087380226749,-0.199398149976582,0.013546544751751,0.00157372090815176,-0.198953435962226,-0.000483311303848427,0.00952861128046591,-0.195383899517313,0.00442657354267166,-0.0010978010395626,-0.194764158226533
0.513333333333333,0.0165746634963191,0.00271204788499026,-0.199437895355597,0.013491371472958,0.00162111962389291,-0.199075159859384,-0.000593371580647711,0.00958459867462646,-0.195570166952557,0.00435862366939006,-0.00105327629367219,-0.19490510303112
0.52,0.0165999884315025,0.00271454295530622,-0.199480450513405,0.0135276849589483,0.00161441828333455,-0.199098519103573,-0.000599104921957902,0.00958008442940321,-0.195522857738915,0.00432971153210138,-0.0010609306488989,-0.194966929471421
0.526666666666667,0.0164901040461143,0.00282602294704164,-0.199606066410334,0.013408066133251,0.00166943212283362,-0.199180207198813,-0.000655109831512147,0.0095746959502179,-0.195278621399406,0.00431112471258109,-0.001080340227873,-0.194809711440107
0.533333333333333,0.0164348442342179,0.00281183651604962,-0.19969988289103,0.0133638794682954,0.00166851121415649,-0.19926976222099,-0.000529880030247881,0.00945599938865937,-0.195164512876582,0.00432261025571764,-0.00120089416674313,-0.194982515625157
0.54,0.0164979164529546,0.00282224139533308,-0.199553543514658,0.0133648903221456,0.00167929256410855,-0.199130409612612,-0.000587187529361626,0.00947904693556632,-0.195270446533995,0.00426830412278499,-0.001127679073033,-0.195019349593636
0.546666666666667,0.0165016838674486,0.00278106011341898,-0.199734905660897,0.0134025217806201,0.00167467893126346,-0.199178362687491,-0.000690124333546874,0.0094979484430218,-0.195433864799877,0.00437979438137237,-0.00119085491312623,-0.194910472584986
0.553333333333333,0.0165223780130687,0.00277714805246208,-0.199807210264077,0.0134329295663927,0.00171256209547364,-0.199238099475403,-0.000677140643324763,0.00949596231346998,-0.195382714888414,0.00430152448305329,-0.00114106707285892,-0.195067796356695
0.56,0.0164815237898626,0.00271465047430509,-0.199898814004469,0.0133906038017721,0.00164473043230563,-0.19936975395148,-0.000844976653067455,0.00945587089972929,-0.195513651135439,0.00431970767131883,-0.00119481280453457,-0.194998373218808
0.566666666666667,0.0165119369118629,0.00270744602912648,-0.199932064250729,0.0134476727215121,0.00163536759707878,-0.199448512835872,-0.000893498660830451,0.00944780588331127,-0.195535015456057,0.00437293041987216,-0.00127697668544226,-0.19505385275191
0.573333333333333,0.0164219576801877,0.00262828374537463,-0.200061547195308,0.0133124763567407,0.00159056769851999,-0.199539672198057,-0.000911457424258756,0.00945176645591883,-0.195476957905556,0.00427530202004182,-0.00128001322112145,-0.195101534844516
0.58,0.0163993928952442,0.0026556198093541,-0.200114950822092,0.0132685479240015,0.00160516215194124,-0.199602560168629,-0.00105208373235438,0.00938667088988147,-0.195603318397416,0.00424507444525166,-0.00132376264846113,-0.195104741245866
0.586666666666667,0.0163277073802538,0.00265522249720802,-0.200200362922415,0.0131336794607047,0.00160369921294502,-0.199504861963578,-0.00105865422261264,0.00931093460395943,-0.195523373129845,0.00420988435391768,-0.00130330249803797,-0.1949943716374
0.593333333333333,0.0163125030459288,0.00264679464087347,-0.200174256819783,0.0130806790097424,0.00159631499815315,-0.199543663328731,-0.00104508205312889,0.00936680735611149,-0.195485265182331,0.00419201033613929,-0.00131980742047401,-0.195066811571658
0.6,0.0158232586019786,0.00244851188764458,-0.20066016934942,0.0129706723619312,0.00153358011502213,-0.199355715020024,-0.00126906602884271,0.00941933690215052,-0.195678780940879,0.00393230106790529,-0.00132498797275683,-0.19505089458219
0.606666666666667,0.0155756482789437,0.00241620462948706,-0.200683862039144,0.0126898894471673,0.00149696875657747,-0.199476436783296,-0.00114822272643035,0.00952356148512704,-0.195508162988014,0.00364218252498774,-0.00124595289368271,-0.195210739632362
0.613333333333333,0.0150845631274785,0.00229020320211914,-0.201193595902509,0.0121586436375843,0.0013547075953508,-0.19999186348936,-0.000994952643549422,0.00942848042562548,-0.195489220554223,0.00337266990685987,-0.0013147209658084,-0.195451543993809
0.62,0.0146493964784709,0.00184406776226174,-0.201582072193747,0.0116775235640185,0.000986183598705498,-0.200268583075852,-0.000803146681558013,0.00938688250610831,-0.19524779316489,0.00309563855877818,-0.0015324185914146,-0.195820171493827
0.626666666666667,0.0144043934710472,0.00128735254236296,-0.199727946466673,0.0112594543857233,0.000722477516647149,-0.198184453186046,-0.00089670859368049,0.00941587675834253,-0.195179512356836,0.00279820396453451,-0.00151821583391148,-0.194914881733921
0.633333333333333,0.0129871728688289,0.000328361024909789,-0.196781907083059,0.0098528117918005,-1.52356208442863e-05,-0.195932736899508,-0.00121801283187144,0.00955391395860151,-0.195334878639045,0.00193450169411719,-0.00175330477700681,-0.193924129619905
0.64,0.0111562853965388,0.000386100309444061,-0.193088396243424,0.00778329941729412,0.000104777812068667,-0.193776822371343,-0.00163888049112269,0.00957987471073603,-0.195488330893377,-6.13273662859911e-05,-0.00238822815683473,-0.194177791762428
0.646666666666667,0.0096706619965602,0.00141923976838409,-0.1917595890895,0.00607796106056172,0.00136769488871596,-0.191781249033367,-0.00183424798226235,0.00988506698513869,-0.195890902458831,-0.00208626655045537,-0.00324906854314961,-0.194090964190775
0.653333333333333,0.00851540619925196,0.00234315684820484,-0.190845551836573,0.00518025888423497,0.00167041319114724,-0.191735015649532,-0.00136064987881134,0.010445399915078,-0.195032137963188,-0.00167098835168891,-0.00309572680688622,-0.193135202454277
0.66,0.00818203251512412,0.00202404131061748,-0.190683365491645,0.00495454211640894,0.0014909061618494,-0.191783003440176,-0.0012780678284496,0.0104905385070866,-0.194943306040386,-0.00165852338650339,-0.0031560030083598,-0.193666227940412
0.666666666666667,0.00869374010410939,0.00197700133389961,-0.18947980391413,0.00530680118987128,0.00131331838227314,-0.190978524488383,-0.0013648080813397,0.0104944426761578,-0.194937396671921,-0.00168121119770161,-0.00281157417561541,-0.194653531940146
